mouse_button_1,mouse_button_3,mouse_X,mouse_Y
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
1.0,0.0,1227,609
